#ts enqueued_b enqueued_t bwe cur level max_level player_status paused_time downloaded_bytes cpu mem rss vms ts_start_req ts_stop_req url_segment byterange fragment_duration q0 q1 q2 q3 q4 q5
1538748854.69 119759 9.943 4.936 4.191 5 5 0 0.000 123085 40.000 2.355 49401856.000 365821952.000 1538748850.519 1538748850.516 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748854.79 119759 9.943 4.936 4.191 5 5 0 0.000 123085 36.364 2.364 49586176.000 365895680.000 1538748850.519 1538748850.516 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748854.90 119759 9.943 4.936 4.191 5 5 0 0.000 123085 50.000 2.367 49647616.000 365957120.000 1538748850.519 1538748850.516 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748855.00 119759 9.943 4.936 4.191 5 5 0 0.000 123085 40.000 2.491 52002816.000 368693248.000 1538748850.519 1538748850.516 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748855.10 119759 9.943 4.936 4.191 5 5 0 0.000 123085 45.455 2.368 49684480.000 366014464.000 1538748850.519 1538748850.516 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748855.20 119759 9.943 4.936 4.191 5 5 0 0.000 123085 40.000 2.375 49831936.000 366141440.000 1538748850.519 1538748850.516 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748855.31 119759 9.943 4.936 4.191 5 5 0 0.000 123085 60.000 2.378 49893376.000 366202880.000 1538748850.519 1538748850.516 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748855.41 119759 9.943 4.936 4.191 5 5 0 0.000 123085 60.000 2.381 49954816.000 366264320.000 1538748850.519 1538748850.516 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748855.51 119759 9.943 4.936 4.191 5 5 0 0.000 123085 45.455 2.384 50016256.000 366325760.000 1538748850.519 1538748850.516 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748855.61 119759 9.943 4.936 4.191 5 5 0 0.000 123085 60.000 2.387 50077696.000 366387200.000 1538748850.519 1538748850.516 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748855.72 119759 9.943 4.936 4.191 5 5 0 0.000 123085 60.000 2.390 50139136.000 366448640.000 1538748850.519 1538748850.516 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748855.82 119759 9.943 4.936 4.191 5 5 0 0.000 123085 54.545 2.393 50200576.000 366510080.000 1538748850.519 1538748850.516 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748855.92 119759 9.943 4.936 4.191 5 5 0 0.000 123085 40.000 2.396 50257920.000 366567424.000 1538748850.519 1538748850.516 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748856.02 119759 9.943 4.936 4.191 5 5 0 0.000 123085 50.000 2.394 50212864.000 366596096.000 1538748850.519 1538748850.516 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748856.12 119759 9.943 4.936 4.191 5 5 0 0.000 123085 50.000 2.401 50376704.000 366686208.000 1538748850.519 1538748850.516 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748856.23 119759 9.943 4.936 4.191 5 5 0 0.000 123085 60.000 2.561 53551104.000 370143232.000 1538748850.519 1538748850.516 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748856.33 119759 9.943 4.936 4.191 5 5 0 0.000 123085 36.364 2.401 50376704.000 366800896.000 1538748850.519 1538748850.516 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748856.43 119759 9.943 4.936 4.191 5 5 0 0.000 123085 60.000 2.410 50565120.000 366874624.000 1538748850.519 1538748850.516 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748856.53 3660167 14.857 4.777 2.074 4 5 1 6.567 3665063 20.000 2.408 50442240.000 366882816.000 1538748856.454 1538748856.451 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748856.64 3660150 14.790 4.777 2.074 4 5 1 6.567 3665063 10.000 2.420 50515968.000 367206400.000 1538748856.454 1538748856.451 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748856.74 3660116 14.657 4.777 2.074 4 5 1 6.567 3665063 20.000 2.429 50765824.000 367345664.000 1538748856.454 1538748856.451 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748856.84 3660099 14.590 4.777 2.074 4 5 1 6.567 3665063 9.091 2.437 50950144.000 367493120.000 1538748856.454 1538748856.451 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748856.94 3660065 14.457 4.777 2.074 4 5 1 6.567 3665063 10.000 2.446 51130368.000 367652864.000 1538748856.454 1538748856.451 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748857.04 3660048 14.390 4.777 2.074 4 5 1 6.567 3665063 20.000 2.455 51302400.000 367927296.000 1538748856.454 1538748856.451 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
