#ts enqueued_b enqueued_t bwe cur level max_level player_status paused_time downloaded_bytes cpu mem rss vms ts_start_req ts_stop_req url_segment byterange fragment_duration q0 q1 q2 q3 q4 q5
1571825860.94 119759 9.943 4.945 4.191 5 5 0 0.000 123085 27.273 2.429 50720768.000 367611904.000 1571825857.393 1571825857.392 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825861.05 119759 9.943 4.945 4.191 5 5 0 0.000 123085 30.000 2.331 48902144.000 365486080.000 1571825857.393 1571825857.392 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825861.15 119759 9.943 4.945 4.191 5 5 0 0.000 123085 18.182 2.334 48967680.000 365625344.000 1571825857.393 1571825857.392 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825861.25 119759 9.943 4.945 4.191 5 5 0 0.000 123085 40.000 2.447 51179520.000 367935488.000 1571825857.393 1571825857.392 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825861.35 119759 9.943 4.945 4.191 5 5 0 0.000 123085 20.000 2.340 49082368.000 365760512.000 1571825857.393 1571825857.392 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825861.46 119759 9.943 4.945 4.191 5 5 0 0.000 123085 20.000 2.343 49147904.000 365760512.000 1571825857.393 1571825857.392 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825861.56 119759 9.943 4.945 4.191 5 5 0 0.000 123085 20.000 2.464 51630080.000 368250880.000 1571825857.393 1571825857.392 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825861.66 119759 9.943 4.945 4.191 5 5 0 0.000 123085 40.000 2.348 49266688.000 365895680.000 1571825857.393 1571825857.392 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825861.76 119759 9.943 4.945 4.191 5 5 0 0.000 123085 20.000 2.476 51752960.000 368508928.000 1571825857.393 1571825857.392 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825861.86 119759 9.943 4.945 4.191 5 5 0 0.000 123085 30.000 2.354 49389568.000 366034944.000 1571825857.393 1571825857.392 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825861.96 119759 9.943 4.945 4.191 5 5 0 0.000 123085 27.273 2.357 49451008.000 366034944.000 1571825857.393 1571825857.392 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825862.06 119759 9.943 4.945 4.191 5 5 0 0.000 123085 20.000 2.493 52207616.000 368963584.000 1571825857.393 1571825857.392 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825862.17 119759 9.943 4.945 4.191 5 5 0 0.000 123085 30.000 2.499 52199424.000 369025024.000 1571825857.393 1571825857.392 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825862.27 119759 9.943 4.945 4.191 5 5 0 0.000 123085 20.000 2.504 52523008.000 369229824.000 1571825857.393 1571825857.392 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825862.37 119759 9.943 4.945 4.191 5 5 0 0.000 123085 36.364 2.511 52584448.000 369291264.000 1571825857.393 1571825857.392 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825862.47 119759 9.943 4.945 4.191 5 5 0 0.000 123085 20.000 2.372 49754112.000 366313472.000 1571825857.393 1571825857.392 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825862.57 119759 9.943 4.945 4.191 5 5 0 0.000 123085 30.000 2.375 49815552.000 366452736.000 1571825857.393 1571825857.392 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825862.67 119759 9.943 4.945 4.191 5 5 0 0.000 123085 20.000 2.528 52772864.000 369610752.000 1571825857.393 1571825857.392 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825862.78 119759 9.943 4.945 4.191 5 5 0 0.000 123085 30.000 2.380 49934336.000 366587904.000 1571825857.393 1571825857.392 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825862.88 119759 9.943 4.945 4.191 5 5 0 0.000 123085 20.000 2.539 53157888.000 369868800.000 1571825857.393 1571825857.392 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825862.98 119759 9.943 4.945 4.191 5 5 0 0.000 123085 40.000 2.386 50057216.000 366727168.000 1571825857.393 1571825857.392 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825863.08 119759 9.943 4.945 4.191 5 5 0 0.000 123085 20.000 2.389 50118656.000 366727168.000 1571825857.393 1571825857.392 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825863.18 119759 9.943 4.945 4.191 5 5 0 0.000 123085 30.000 2.557 53616640.000 370323456.000 1571825857.393 1571825857.392 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825863.28 119759 9.943 4.945 4.191 5 5 0 0.000 123085 30.000 2.395 50237440.000 366862336.000 1571825857.393 1571825857.392 http://192.168.1.254/car-20120827-89.mp4 7700067-11242044 5.000 0.100 0.265 0.687 0.869 2.074 4.191
