#ts enqueued_b enqueued_t bwe cur level max_level player_status paused_time downloaded_bytes cpu mem rss vms ts_start_req ts_stop_req url_segment byterange fragment_duration q0 q1 q2 q3 q4 q5
1574948975.84 133409 10.948 5.020 4.191 5 5 1 0.836 184135 36.364 2.506 52568064.000 366874624.000 1574948971.761 1574948971.759 http://192.168.1.254/car-20120827-89.mp4 11242045-13591842 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948975.94 131837 10.815 5.020 4.191 5 5 1 0.836 184135 40.000 2.616 54681600.000 369229824.000 1574948971.761 1574948971.759 http://192.168.1.254/car-20120827-89.mp4 11242045-13591842 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948976.04 2479518 15.754 4.501 4.191 5 5 1 0.836 2533933 10.000 2.617 54693888.000 369233920.000 1574948975.943 1574948975.938 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948976.14 2477381 15.620 4.501 4.191 5 5 1 0.836 2533933 10.000 2.617 54890496.000 369233920.000 1574948975.943 1574948975.938 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948976.24 2476752 15.554 4.501 4.191 5 5 1 0.836 2533933 9.091 2.617 54890496.000 369233920.000 1574948975.943 1574948975.938 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948976.34 2475070 15.420 4.501 4.191 5 5 1 0.836 2533933 10.000 2.617 54890496.000 369233920.000 1574948975.943 1574948975.938 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948976.44 2474145 15.354 4.501 4.191 5 5 1 0.836 2533933 10.000 2.617 54890496.000 369233920.000 1574948975.943 1574948975.938 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948976.55 2472589 15.220 4.501 4.191 5 5 1 0.836 2533933 10.000 2.617 54890496.000 369233920.000 1574948975.943 1574948975.938 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948976.65 2471618 15.154 4.501 4.191 5 5 1 0.836 2533933 10.000 2.617 54890496.000 369233920.000 1574948975.943 1574948975.938 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948976.75 2470174 15.020 4.501 4.191 5 5 1 0.836 2533933 20.000 2.617 54890496.000 369233920.000 1574948975.943 1574948975.938 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948976.85 2465438 14.949 4.501 4.191 5 5 1 0.836 2533933 10.000 2.617 54890496.000 369233920.000 1574948975.943 1574948975.938 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948976.96 2464659 14.815 4.501 4.191 5 5 1 0.836 2533933 9.091 2.617 54890496.000 369233920.000 1574948975.943 1574948975.938 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948977.06 2463434 14.682 4.501 4.191 5 5 1 0.836 2533933 10.000 2.617 54890496.000 369233920.000 1574948975.943 1574948975.938 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948977.16 2462581 14.615 4.501 4.191 5 5 1 0.836 2533933 18.182 2.617 54890496.000 369233920.000 1574948975.943 1574948975.938 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948977.26 2461037 14.482 4.501 4.191 5 5 1 0.836 2533933 10.000 2.617 54890496.000 369233920.000 1574948975.943 1574948975.938 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948977.37 2460100 14.415 4.501 4.191 5 5 1 0.836 2533933 20.000 2.623 54890496.000 369381376.000 1574948975.943 1574948975.938 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948977.47 2458821 14.282 4.501 4.191 5 5 1 0.836 2533933 10.000 2.632 55025664.000 369532928.000 1574948975.943 1574948975.938 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948977.57 2458369 14.215 4.501 4.191 5 5 1 0.836 2533933 10.000 2.641 55205888.000 369844224.000 1574948975.943 1574948975.938 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948977.67 2456806 14.082 4.501 4.191 5 5 1 0.836 2533933 10.000 2.650 55410688.000 369995776.000 1574948975.943 1574948975.938 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948977.77 2456217 14.015 4.501 4.191 5 5 1 0.836 2533933 20.000 2.658 55586816.000 370147328.000 1574948975.943 1574948975.938 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948977.87 2454605 13.882 4.501 4.191 5 5 1 0.836 2533933 20.000 2.667 55767040.000 370298880.000 1574948975.943 1574948975.938 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948977.97 2453611 13.815 4.501 4.191 5 5 1 0.836 2533933 0.000 2.675 55943168.000 370454528.000 1574948975.943 1574948975.938 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948978.07 2451941 13.682 4.501 4.191 5 5 1 0.836 2533933 30.000 2.684 56123392.000 370606080.000 1574948975.943 1574948975.938 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948978.18 2450676 13.615 4.501 4.191 5 5 1 0.836 2533933 10.000 2.692 56299520.000 370913280.000 1574948975.943 1574948975.938 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948978.28 2448862 13.482 4.501 4.191 5 5 1 0.836 2533933 20.000 2.702 56479744.000 371064832.000 1574948975.943 1574948975.938 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948978.38 2447608 13.415 4.501 4.191 5 5 1 0.836 2533933 10.000 2.710 56680448.000 371220480.000 1574948975.943 1574948975.938 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948978.48 2445711 13.282 4.501 4.191 5 5 1 0.836 2533933 20.000 2.719 56860672.000 371372032.000 1574948975.943 1574948975.938 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948978.58 2444980 13.215 4.501 4.191 5 5 1 0.836 2533933 18.182 2.728 57036800.000 371523584.000 1574948975.943 1574948975.938 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948978.68 2442826 13.082 4.501 4.191 5 5 1 0.836 2533933 20.000 2.736 57221120.000 371830784.000 1574948975.943 1574948975.938 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948978.79 2442108 13.015 4.501 4.191 5 5 1 0.836 2533933 10.000 2.745 57397248.000 371986432.000 1574948975.943 1574948975.938 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948978.89 2440345 12.882 4.501 4.191 5 5 1 0.836 2533933 20.000 2.753 57577472.000 372137984.000 1574948975.943 1574948975.938 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948978.99 2439225 12.815 4.501 4.191 5 5 1 0.836 2533933 20.000 2.763 57753600.000 372289536.000 1574948975.943 1574948975.938 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948979.09 2437699 12.682 4.501 4.191 5 5 1 0.836 2533933 10.000 2.771 57958400.000 372441088.000 1574948975.943 1574948975.938 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948979.19 2436067 12.549 4.501 4.191 5 5 1 0.836 2533933 18.182 2.780 58138624.000 372748288.000 1574948975.943 1574948975.938 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948979.29 2435134 12.482 4.501 4.191 5 5 1 0.836 2533933 20.000 2.788 58314752.000 372899840.000 1574948975.943 1574948975.938 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948979.40 2433540 12.349 4.501 4.191 5 5 1 0.836 2533933 20.000 2.797 58494976.000 373051392.000 1574948975.943 1574948975.938 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948979.50 2432705 12.282 4.501 4.191 5 5 1 0.836 2533933 10.000 2.805 58671104.000 373211136.000 1574948975.943 1574948975.938 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948979.60 2431273 12.149 4.501 4.191 5 5 1 0.836 2533933 30.000 2.815 58851328.000 373362688.000 1574948975.943 1574948975.938 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948979.70 2430726 12.082 4.501 4.191 5 5 1 0.836 2533933 20.000 2.824 59056128.000 373665792.000 1574948975.943 1574948975.938 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948979.80 2429228 11.949 4.501 4.191 5 5 1 0.836 2533933 10.000 2.832 59252736.000 373841920.000 1574948975.943 1574948975.938 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948979.90 2428630 11.882 4.501 4.191 5 5 1 0.836 2533933 30.000 2.622 55001088.000 369303552.000 1574948975.943 1574948975.938 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948980.00 2427287 11.749 4.501 4.191 5 5 1 0.836 2533933 27.273 2.625 55058432.000 369360896.000 1574948975.943 1574948975.938 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948980.10 2426589 11.682 4.501 4.191 5 5 1 0.836 2533933 40.000 2.627 55119872.000 369422336.000 1574948975.943 1574948975.938 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948980.21 2425431 11.549 4.501 4.191 5 5 1 0.836 2533933 30.000 2.630 55181312.000 369483776.000 1574948975.943 1574948975.938 http://192.168.1.254/car-20120827-89.mp4 13591843-16143538 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948980.31 4974859 16.487 4.787 4.191 5 5 1 0.836 5085629 10.000 2.746 57479168.000 372035584.000 1574948980.211 1574948980.208 http://192.168.1.254/car-20120827-89.mp4 16143539-19839409 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948980.41 4973634 16.354 4.787 4.191 5 5 1 0.836 5085629 10.000 2.746 57602048.000 372035584.000 1574948980.211 1574948980.208 http://192.168.1.254/car-20120827-89.mp4 16143539-19839409 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948980.51 4972869 16.287 4.787 4.191 5 5 1 0.836 5085629 10.000 2.746 57602048.000 372035584.000 1574948980.211 1574948980.208 http://192.168.1.254/car-20120827-89.mp4 16143539-19839409 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948980.61 4971579 16.154 4.787 4.191 5 5 1 0.836 5085629 10.000 2.746 57602048.000 372035584.000 1574948980.211 1574948980.208 http://192.168.1.254/car-20120827-89.mp4 16143539-19839409 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948980.71 4971044 16.087 4.787 4.191 5 5 1 0.836 5085629 10.000 2.746 57602048.000 372035584.000 1574948980.211 1574948980.208 http://192.168.1.254/car-20120827-89.mp4 16143539-19839409 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948980.81 4969542 15.954 4.787 4.191 5 5 1 0.836 5085629 9.091 2.746 57602048.000 372035584.000 1574948980.211 1574948980.208 http://192.168.1.254/car-20120827-89.mp4 16143539-19839409 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948980.92 4969059 15.887 4.787 4.191 5 5 1 0.836 5085629 10.000 2.746 57602048.000 372035584.000 1574948980.211 1574948980.208 http://192.168.1.254/car-20120827-89.mp4 16143539-19839409 5.000 0.100 0.265 0.687 0.869 2.074 4.191
