#ts enqueued_b enqueued_t bwe cur level max_level player_status paused_time downloaded_bytes cpu mem rss vms ts_start_req ts_stop_req url_segment byterange fragment_duration q0 q1 q2 q3 q4 q5
1574691185.29 1130460 21.693 4.795 2.074 4 5 1 0.964 1175537 27.273 2.543 53338112.000 368062464.000 1574691183.496 1574691183.494 http://192.168.1.254/car-20120827-88.mp4 7775980-9629298 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691185.39 1128919 21.559 4.795 2.074 4 5 1 0.964 1175537 10.000 2.545 53399552.000 368123904.000 1574691183.496 1574691183.494 http://192.168.1.254/car-20120827-88.mp4 7775980-9629298 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691185.49 1127494 21.426 4.795 2.074 4 5 1 0.964 1175537 40.000 2.548 53460992.000 368185344.000 1574691183.496 1574691183.494 http://192.168.1.254/car-20120827-88.mp4 7775980-9629298 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691185.60 1126694 21.359 4.795 2.074 4 5 1 0.964 1175537 20.000 2.551 53522432.000 368246784.000 1574691183.496 1574691183.494 http://192.168.1.254/car-20120827-88.mp4 7775980-9629298 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691185.70 1125145 21.226 4.795 2.074 4 5 1 0.964 1175537 20.000 2.554 53579776.000 368304128.000 1574691183.496 1574691183.494 http://192.168.1.254/car-20120827-88.mp4 7775980-9629298 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691185.80 1124073 21.159 4.795 2.074 4 5 1 0.964 1175537 30.000 2.557 53641216.000 368365568.000 1574691183.496 1574691183.494 http://192.168.1.254/car-20120827-88.mp4 7775980-9629298 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691185.90 1122633 21.026 4.795 2.074 4 5 1 0.964 1175537 18.182 2.560 53702656.000 368427008.000 1574691183.496 1574691183.494 http://192.168.1.254/car-20120827-88.mp4 7775980-9629298 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691186.00 1121687 20.959 4.795 2.074 4 5 1 0.964 1175537 30.000 2.563 53764096.000 368488448.000 1574691183.496 1574691183.494 http://192.168.1.254/car-20120827-88.mp4 7775980-9629298 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691186.10 1120115 20.826 4.795 2.074 4 5 1 0.964 1175537 30.000 2.566 53821440.000 368545792.000 1574691183.496 1574691183.494 http://192.168.1.254/car-20120827-88.mp4 7775980-9629298 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691186.21 1119534 20.759 4.795 2.074 4 5 1 0.964 1175537 20.000 2.569 53886976.000 368611328.000 1574691183.496 1574691183.494 http://192.168.1.254/car-20120827-88.mp4 7775980-9629298 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691186.31 1117397 20.626 4.795 2.074 4 5 1 0.964 1175537 40.000 2.571 53944320.000 368668672.000 1574691183.496 1574691183.494 http://192.168.1.254/car-20120827-88.mp4 7775980-9629298 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691186.41 1116768 20.559 4.795 2.074 4 5 1 0.964 1175537 30.000 2.574 54005760.000 368730112.000 1574691183.496 1574691183.494 http://192.168.1.254/car-20120827-88.mp4 7775980-9629298 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691186.51 1115086 20.426 4.795 2.074 4 5 1 0.964 1175537 30.000 2.577 54067200.000 368791552.000 1574691183.496 1574691183.494 http://192.168.1.254/car-20120827-88.mp4 7775980-9629298 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691186.61 2965944 25.406 4.780 4.191 5 5 1 0.964 3028856 27.273 2.580 54120448.000 368844800.000 1574691186.601 1574691186.598 http://192.168.1.254/car-20120827-89.mp4 19839410-23767590 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691186.71 2964388 25.273 4.780 4.191 5 5 1 0.964 3028856 10.000 2.580 54120448.000 368844800.000 1574691186.601 1574691186.598 http://192.168.1.254/car-20120827-89.mp4 19839410-23767590 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691186.82 2963417 25.206 4.780 4.191 5 5 1 0.964 3028856 10.000 2.580 54120448.000 368844800.000 1574691186.601 1574691186.598 http://192.168.1.254/car-20120827-89.mp4 19839410-23767590 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691186.92 2961973 25.073 4.780 4.191 5 5 1 0.964 3028856 20.000 2.580 54120448.000 368844800.000 1574691186.601 1574691186.598 http://192.168.1.254/car-20120827-89.mp4 19839410-23767590 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691187.02 2960120 25.068 4.780 4.191 5 5 1 0.964 3028856 0.000 2.580 54120448.000 368844800.000 1574691186.601 1574691186.598 http://192.168.1.254/car-20120827-89.mp4 19839410-23767590 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691187.12 2956458 24.868 4.780 4.191 5 5 1 0.964 3028856 20.000 2.580 54120448.000 368844800.000 1574691186.601 1574691186.598 http://192.168.1.254/car-20120827-89.mp4 19839410-23767590 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691187.22 2955764 24.801 4.780 4.191 5 5 1 0.964 3028856 9.091 2.580 54120448.000 368844800.000 1574691186.601 1574691186.598 http://192.168.1.254/car-20120827-89.mp4 19839410-23767590 5.000 0.100 0.265 0.687 0.869 2.074 4.191
